error_mean error_std
4.867754523699974190e-01 8.581174361914782611e-02
6.058293013004371064e-01 1.343691110431678715e-01
4.733923715877933480e-01 6.451983010221123971e-02
4.508190669407399764e-01 5.540433069988640047e-02
4.214525765969381332e-01 5.901888117759516994e-02
4.334356417950044893e-01 4.129903180810647750e-02
4.294459983935129954e-01 8.412425265902936933e-02
4.760654590370465566e-01 4.299490639762164335e-02
4.984610291363909540e-01 8.517270052896723509e-02
4.594104119939897424e-01 4.884598037273437526e-02
6.709146889707932049e-01 1.193867615857016201e-01
4.588980372704964394e-01 5.837397886308246658e-02
6.151149504679128688e-01 1.305393814052127899e-01
5.638491208478645378e-01 1.096771983887664254e-01
4.915590387075867151e-01 1.143210521827126153e-01
5.535601947301693748e-01 1.032047553477929980e-01
4.594305228548125619e-01 5.386756064825580503e-02
4.174784787753587079e-01 4.103110752491243018e-02
4.363955049479328885e-01 6.683627439911531132e-02
4.165026190063209066e-01 4.057397473941763005e-02
4.779419383478448191e-01 3.885891803487646901e-02
4.672790738302554647e-01 7.960684099424582272e-02
4.631794979052504813e-01 8.204811895223496077e-02
6.060085000906544339e-01 9.775462998500562828e-02
5.129790485073307815e-01 7.323027140614768449e-02
4.390460223787511218e-01 5.681469690633694780e-02
5.073240927858365668e-01 1.095969316987160935e-01
4.643352582257787020e-01 6.525355768025174752e-02
4.163755542083117933e-01 5.131013727194943391e-02
4.242866367904947200e-01 5.939698650411109893e-02
5.126162768964520611e-01 6.931670495383307484e-02
4.634820016574560109e-01 5.893247671592241610e-02
4.653660556795745085e-01 5.069688041754921715e-02
3.963068015029864721e-01 3.242483388283776830e-02
6.035885531074348664e-01 1.312421496541258670e-01
4.863791320108910021e-01 3.932356588235635247e-02
5.108367995815509266e-01 9.707869197235144409e-02
4.158791196870004203e-01 3.687443560030697481e-02
4.768617459242905920e-01 4.783260352997252551e-02
4.499556278711224766e-01 7.718142790755447291e-02
4.850700719718231690e-01 4.037591722158011959e-02
5.115565361147556001e-01 1.016794155603599203e-01
4.579237659767799173e-01 4.650509582495751526e-02
4.691027382179992489e-01 6.303338767150960809e-02
4.702475739392382170e-01 4.827725786147269577e-02
4.192437661298943352e-01 7.096597700129883557e-02
4.505199690846034000e-01 4.822508285677674922e-02
4.596304179018768643e-01 5.498162622745631639e-02
4.463998197538134871e-01 7.193870387426126722e-02
5.050959698781531948e-01 9.943568753051132414e-02
5.002092555064301393e-01 1.038772223460878025e-01
4.607700776822227784e-01 4.859981403131533734e-02
4.489543002152898143e-01 7.441476600004730269e-02
4.989123790471148845e-01 7.458225626974439304e-02
4.871004114225681025e-01 6.930733279667594671e-02
5.430264091895915524e-01 7.694237648144187924e-02
4.696143417427067202e-01 5.173195470275110397e-02
5.630662512074756654e-01 9.476096398696312595e-02
7.716932776409293204e-01 6.268037868497128295e-02
4.297057537995799259e-01 5.578299659144091149e-02
4.817403479846128489e-01 6.579084116926761650e-02
6.409340380662414960e-01 1.223955244664074321e-01
6.047827202289915993e-01 1.276519356749702128e-01
6.139310716023426151e-01 1.098317577495466352e-01
5.718800187701379434e-01 1.267155437594406631e-01
4.661657475606678092e-01 5.631786602499878891e-02
5.074791153913037478e-01 7.778869821287438813e-02
4.213869213282809278e-01 4.505101456753125150e-02
5.289436860939489282e-01 1.028127550545750446e-01
4.655730120845988917e-01 6.561785950471593631e-02
4.892143574897984681e-01 4.969930834675497650e-02
5.125469504336206406e-01 1.221147755604543444e-01
5.688673156494555849e-01 8.424229826922878528e-02
5.191221734730144810e-01 1.064821125583309269e-01
4.688568789122767311e-01 5.418697757061842479e-02
4.384101688538500907e-01 4.511039649106886318e-02
7.036110482488748818e-01 8.797511593916769457e-02
4.872742599262721575e-01 5.685605411213741356e-02
4.233448635889411893e-01 5.711251190453629084e-02
4.744037605793766099e-01 8.914807231821612887e-02
5.660842439663518189e-01 1.059999010001314856e-01
4.130349701696520159e-01 3.771222124989362379e-02
4.324634270072506559e-01 4.753387830837545874e-02
4.754188322807267886e-01 7.747504751919082056e-02
5.019787066175347423e-01 5.655379310129052955e-02
4.800027374310451567e-01 5.400907330728000472e-02
5.484403206462428182e-01 1.146296435562181859e-01
4.946497613640239432e-01 6.074248898691453347e-02
4.585170494834168164e-01 5.557179501088177487e-02
5.450075010463557579e-01 8.929950698909268347e-02
4.172252964614404647e-01 3.874830123790836550e-02
4.557218700445372916e-01 5.234078161417379110e-02
4.366192730285517465e-01 4.144671029310634941e-02
5.797075373444626756e-01 1.320895326416552107e-01
4.957994213365247149e-01 9.642271399081178695e-02
4.675587426177317818e-01 6.989907363916324223e-02
4.082312452117689561e-01 2.847828099532158722e-02
5.173627890446755861e-01 7.895248349568871615e-02
4.781453310977601956e-01 5.629469587569774919e-02
5.214981212835598789e-01 6.276820626199537678e-02
5.019756113360571703e-01 6.520736314235868469e-02
4.238948510590026530e-01 3.968205411674732147e-02
4.855948507320741458e-01 5.954329968710060650e-02
5.575159269702646414e-01 9.164647928026320445e-02
7.667362604772717249e-01 7.060919688069326738e-02
6.018561910151475347e-01 1.095702803173183582e-01
5.384888785051018534e-01 1.213368038614099087e-01
6.289767191549757719e-01 1.000965761987053920e-01
4.772868891997974483e-01 6.027167688368215842e-02
4.391728434742372400e-01 4.398597960700556531e-02
5.953921606974696967e-01 1.144784089201106303e-01
5.110698449676673860e-01 7.304050739160258821e-02
4.281873883802954639e-01 5.265673614228463806e-02
5.079485026304144668e-01 1.095903194158190236e-01
5.136620412135952662e-01 1.035818009595083633e-01
4.588782823942957889e-01 6.129792850221856687e-02
5.424354932362449588e-01 9.760231677468780842e-02
4.797688467883536867e-01 7.276443518469961902e-02
4.630102744037960516e-01 7.599624905165300315e-02
4.854822932582226191e-01 3.045013261444266123e-02
5.607860698550407585e-01 1.279089547598376564e-01
5.340609147118358102e-01 1.061144059640723031e-01
4.235639720792143681e-01 4.225900894291257509e-02
6.816089756787110376e-01 1.116201784954525822e-01
4.934069425055861990e-01 7.193260424005563924e-02
5.372859353041515851e-01 6.923791044534741146e-02
4.239710575083729949e-01 4.712700631480738062e-02
5.211264820726596581e-01 1.074709170361644456e-01
4.697829369081432671e-01 7.345157370172052114e-02
5.009748972433490932e-01 4.576417982594129658e-02
4.972980502813899029e-01 4.607783541118221082e-02
7.274677225477956810e-01 8.598213683089071802e-02
4.698512874723944077e-01 6.861966175290419578e-02
5.003587863506491207e-01 8.088335093969728495e-02
5.133693510174274222e-01 6.896208311968611560e-02
5.196841682706745402e-01 9.370112155898809025e-02
4.365626239812572806e-01 6.641552686388996207e-02
5.918853325576683977e-01 9.886419740751099805e-02
6.252621850567964268e-01 1.045085904269180826e-01
4.824228302668585600e-01 7.249850296258092408e-02
5.305901470826409616e-01 9.003659182088882829e-02
5.506141875517650552e-01 1.098892196977210023e-01
4.335942226408794897e-01 4.817007292313420230e-02
4.363054857404795595e-01 3.084001278742414323e-02
4.346471943211282496e-01 4.393680113083427152e-02
6.631017353523503965e-01 1.113444287081760548e-01
5.563129956456069891e-01 9.950463018383208513e-02
5.120026585296360011e-01 5.717285035102900176e-02
5.678006538023365746e-01 1.094864346159309665e-01
6.731987546968324354e-01 9.394233508415522627e-02
4.495839089328160787e-01 4.420449878633351398e-02
6.942177696988461877e-01 8.732514586474132701e-02
5.118926028347593471e-01 1.187911466558914247e-01
4.825920021321469244e-01 5.628304573884929107e-02
5.421479255062101599e-01 1.131932384729953389e-01
5.129227516365357786e-01 7.093179290282082550e-02
4.898268697543172734e-01 6.880031214231320524e-02
4.992007980572785719e-01 5.250247309183285471e-02
5.476293633461479793e-01 8.715809095520833660e-02
4.520284442577859330e-01 5.021664066308120095e-02
5.391669466041230097e-01 1.218303735955260786e-01
5.546638263335698094e-01 8.004341282529615909e-02
5.575894461885387843e-01 1.068551645610924111e-01
5.744948941391180286e-01 1.299479562558048806e-01
4.930166561427287708e-01 7.400223717217363495e-02
5.937944880636694123e-01 1.016381254202798207e-01
5.636695282732554491e-01 1.175090450850552748e-01
4.513379367464342984e-01 6.080575361834869574e-02
6.813730563805709961e-01 1.151754682543567054e-01
5.151998715763815850e-01 1.061964261301666518e-01
5.241510804200556484e-01 5.663150233188868343e-02
5.302452404462697499e-01 1.131406437441039164e-01
5.667916257590720486e-01 1.059976499854154430e-01
5.055708225838104752e-01 5.586319081259161906e-02
6.420956537179679513e-01 1.099102744719120534e-01
6.044830079807783640e-01 1.160352029759563752e-01
4.669037849879745239e-01 5.723997795827993895e-02
6.573706351269349435e-01 1.187787356260514571e-01
4.838233616570812301e-01 6.541854766351322403e-02
5.101393329637207152e-01 8.105127953675153596e-02
5.997529899600548831e-01 1.061898617845837278e-01
4.363094256064853349e-01 5.373841358512477379e-02
5.372315469325369408e-01 1.094803283561570362e-01
5.241278370914432827e-01 5.889964930566893991e-02
5.209675817950554233e-01 9.473450263203275767e-02
4.583120550533019699e-01 8.724542108305256838e-02
5.045592191388853509e-01 5.094408293046411712e-02
5.718958930797120033e-01 1.099747670208146566e-01
5.477280187927153765e-01 6.370216044042203984e-02
4.613142410937020599e-01 5.310366206999271588e-02
4.766870204013137768e-01 4.714918646811364078e-02
4.644206298106646202e-01 8.493531870885166757e-02
7.441994204164916749e-01 7.376062068580262199e-02
4.797919259731882047e-01 7.234608407978926348e-02
5.018927985859198415e-01 9.855965501291621966e-02
5.349145545828590809e-01 5.694752590272878640e-02
5.493433277621065924e-01 7.773676757610392674e-02
5.523675875966422844e-01 1.025373979025059057e-01
6.273672807486164738e-01 1.067656813493308848e-01
4.626546998278640577e-01 6.380696690312898101e-02
5.107211918569947162e-01 5.127364934945865399e-02
5.725580424546605762e-01 9.573142948490638571e-02
5.049940588735136737e-01 3.390431264366089437e-02
6.064325294691653712e-01 1.120585686089418248e-01
6.502463291485195418e-01 1.174115627591797023e-01
5.657449144605102287e-01 1.249109776750551432e-01
5.459680353409561704e-01 9.606242220721360192e-02
7.826005757189216094e-01 2.648274910284800776e-02
5.507435779436324896e-01 1.165561503228680212e-01
7.160887108734210749e-01 9.719289398393399226e-02
4.595479018833698026e-01 4.843217093398843875e-02
5.570453613200057053e-01 4.868793820607467820e-02
5.395888842232493543e-01 1.039221276459369736e-01
4.907929095640543027e-01 5.387234202942767919e-02
4.953734134914661302e-01 7.161589381545270527e-02
5.084000495433704803e-01 6.612643255024962252e-02
5.615226326207450880e-01 1.056352994108917392e-01
4.736739182973044859e-01 1.048664865771067600e-01
5.342752889943238603e-01 5.953702389167010722e-02
5.923007249744842717e-01 1.311011716662347504e-01
5.172032232974040911e-01 6.935192794094165170e-02
5.421615921100689794e-01 9.516530573496422007e-02
5.748841767504191402e-01 1.209375845453876247e-01
7.082061210200972790e-01 1.028870156832595723e-01
5.072583680229919567e-01 7.943233533745706898e-02
6.250263239800677439e-01 1.104623198361964209e-01
5.669351691054685949e-01 1.453429332605340185e-01
5.333393265024980456e-01 6.488379335343462395e-02
5.371014868562453692e-01 9.719464654479166577e-02
4.474640769726429546e-01 3.616327313440152041e-02
4.988520113318223315e-01 1.041421452523408897e-01
4.671713295183459458e-01 4.732280629630489927e-02
5.005277325283326029e-01 1.008207300228239622e-01
5.330675936887052657e-01 6.252339986323905696e-02
6.113675590208333954e-01 1.158066659075993043e-01
4.456752832576487688e-01 6.032323305832189286e-02
6.278268651042645532e-01 1.167469863153642179e-01
6.599702344169285917e-01 1.282754612625255919e-01
4.884134742252166927e-01 5.421951772140049669e-02
5.679390481143857805e-01 7.393821990574250824e-02
5.810034995157171700e-01 6.235193627299778774e-02
5.045807858143407376e-01 7.935138408891709294e-02
5.226818610910883844e-01 5.235572021114361790e-02
6.437222519628440498e-01 8.787335509256062605e-02
5.733309379063193933e-01 8.935330343447470125e-02
5.168397098388946009e-01 3.462408738888825277e-02
6.481544718193711363e-01 9.941578635822347076e-02
7.936137969182019969e-01 3.433438884610984926e-02
7.218828533039224338e-01 7.852488254342074314e-02
4.691547225251800901e-01 6.068037410324026576e-02
6.647411612666513925e-01 9.190251604140131647e-02
6.979704317281590908e-01 9.752889674522055574e-02
5.867943595859592687e-01 9.222243609010370713e-02
5.368777896225089830e-01 8.143662633559142772e-02
4.645061820249818396e-01 4.945864293590088168e-02
4.530994616815500753e-01 6.168809777321215132e-02
6.105182426927445727e-01 9.702242609600954248e-02
5.262307416445652919e-01 8.503204256401472594e-02
6.964980765153327980e-01 1.057424038553009676e-01
6.666072149926526302e-01 1.094724678758177555e-01
5.474871170469279846e-01 4.623909229372141771e-02
5.263841397956445789e-01 6.205239556238278942e-02
5.966312635563727484e-01 1.116926006149836365e-01
5.557201312294820505e-01 6.838291167620949573e-02
6.109098111773251238e-01 1.124406012308161035e-01
7.370702966407373102e-01 9.268360799274669160e-02
6.004502858902989182e-01 1.354356658349292475e-01
7.715823315073838673e-01 6.159301453336784443e-02
6.986752888077744084e-01 1.018882792499089945e-01
5.692604372776053356e-01 1.120676416402441589e-01
6.569261149169005609e-01 1.017748084650601098e-01
4.772368714363271480e-01 7.416875137382271388e-02
5.633202213037574735e-01 7.868794277862220521e-02
6.549333363371313554e-01 1.114873531325996231e-01
5.606985229021617112e-01 7.223472124244444126e-02
5.553617059445928872e-01 7.951042099971203370e-02
4.594156141113308611e-01 5.428366181155839382e-02
5.284355220579574075e-01 3.865789061912401625e-02
7.702413417305916665e-01 4.308574971059463826e-02
4.991154870893951823e-01 6.529620591593235379e-02
4.810048268095152846e-01 3.971900816841231890e-02
5.780847171089246173e-01 9.546247270524345352e-02
5.016757030997011091e-01 4.819455742234714929e-02
5.562377318032596385e-01 1.113405503475581454e-01
5.330145501392488105e-01 4.250909971921430774e-02
6.408965656858314208e-01 1.130519921020185919e-01
6.320452301607720758e-01 1.109908288453601288e-01
5.710672051385857761e-01 7.873049042760758842e-02
5.679884301176535422e-01 9.280172743612548347e-02
5.394209231967527218e-01 7.466507160497622142e-02
6.951154654577846870e-01 1.097637415841479919e-01
5.992454689376350840e-01 7.261733609536574763e-02
5.614886999863007988e-01 1.118417194980417806e-01
5.519940846731775652e-01 6.450836344411914336e-02
6.469542200310368640e-01 1.084014776577971323e-01
5.524878033655311604e-01 7.732016993534215898e-02
6.419382090064743585e-01 7.032172463118799288e-02
5.283691435963744354e-01 3.490119424608752186e-02
6.659235086773087620e-01 1.101241674956872779e-01
5.347459827051175285e-01 8.454751471730206913e-02
5.528570825101912778e-01 7.289700529887679914e-02
5.521938373240904419e-01 7.850638056607399384e-02
5.488702984072497681e-01 1.099196000007711810e-01
7.402016571364988806e-01 1.101443267571938084e-01
6.208819168878425554e-01 1.132304372389805053e-01
4.444721393024277933e-01 6.948431073147803838e-02
5.965487261189222901e-01 9.478547869728458364e-02
7.131067500524601588e-01 9.971492274145965506e-02
6.060317377208359613e-01 9.573926738966154204e-02
5.741084732719019534e-01 5.625779298325329913e-02
5.722844383348651975e-01 8.761187323552366291e-02
5.207914798060617745e-01 6.961019423791624250e-02
5.991110769441823081e-01 9.703441781644162045e-02
5.345803139344527111e-01 8.642598478180150978e-02
6.874801760272489792e-01 1.109163803947840754e-01
6.920762821766028861e-01 9.316827115611739374e-02
5.443433624604522292e-01 1.060279474907794145e-01
5.531610124311273635e-01 1.093229660196970848e-01
5.196900079246340454e-01 5.713785228700695579e-02
6.014182875551564722e-01 9.235472523778479048e-02
6.629687383908268172e-01 9.923857584170782398e-02
5.928887619430043276e-01 5.969319230881681149e-02
4.751757490151644614e-01 4.884329943717732186e-02
5.361155086331456099e-01 7.859936143088286364e-02
5.314019670847220933e-01 4.441728358652721753e-02
5.344380576404305083e-01 3.748278945509159188e-02
6.588712075943401469e-01 1.158770990365087655e-01
5.343033553554651371e-01 5.130861474239491876e-02
8.021528912539133138e-01 3.215821186324490516e-02
5.464975023139216903e-01 2.413792303288704935e-02
4.673259666287385428e-01 5.149434676060225119e-02
6.893089060127393086e-01 9.786208408294104488e-02
7.214393017214182358e-01 9.889893892175494194e-02
5.533430809700374819e-01 7.473162912265174374e-02
5.274302671492522299e-01 6.939903101090702520e-02
6.682451269243269154e-01 9.251314130227361598e-02
6.100276330782375966e-01 4.339963448481688052e-02
7.307452844584884089e-01 9.946341971371459867e-02
5.549165988341349109e-01 6.804839890761250898e-02
7.890073202298517607e-01 2.196059028197727692e-02
7.871150371212390917e-01 5.106732967926006644e-02
6.362116871076133329e-01 8.903389667474866098e-02
5.820856595560272018e-01 9.898695153187118956e-02
5.921899762273681311e-01 9.587447106030164146e-02
7.609769624076450079e-01 6.728941498822053890e-02
6.277193950906759801e-01 1.033822782595083534e-01
6.565101456538496860e-01 8.937949519368829088e-02
5.608596284616391703e-01 6.832585110727006084e-02
6.924511657595860958e-01 1.083136960130745008e-01
5.682932219087039050e-01 3.909523833056748054e-02
5.962178384366301209e-01 8.405809276156939180e-02
7.760267636929691903e-01 5.251027676439808112e-02
6.620813797242317555e-01 1.342719868104475522e-01
5.640624052554065182e-01 1.106958453468422365e-01
6.385063192407742783e-01 1.131049842917169757e-01
6.062244285442259795e-01 9.437300617376646883e-02
6.031617609279948944e-01 7.672715791168900623e-02
6.664638934058679798e-01 8.686616774633157401e-02
7.274584543096406231e-01 9.491410500412819640e-02
7.862761621351558317e-01 5.801933271962284727e-02
6.715840364518850247e-01 1.028133897638481287e-01
6.085541885878381629e-01 1.092872975449771245e-01
6.373962481709568584e-01 9.327971915440959327e-02
7.123392340780833054e-01 7.668620059478883921e-02
5.311089996197773111e-01 4.286015972236681404e-02
5.655850524382470823e-01 4.167385395669262471e-02
6.345752124824590723e-01 9.060038966423107631e-02
5.200597531757952252e-01 5.668556707212425716e-02
5.321019800102159136e-01 5.248361674686492784e-02
5.534290470545346619e-01 4.035182503068912574e-02
6.597856719035216644e-01 8.095027247288877348e-02
7.797413394048366975e-01 4.769957122951330036e-02
5.148107604953994221e-01 4.477648705224632902e-02
6.348698072137842763e-01 9.716327230279100946e-02
8.005658024549724416e-01 2.275382705536593830e-02
5.993030748796761564e-01 8.129043576039911290e-02
6.751147470632636871e-01 1.096794445867764756e-01
5.522573868328756186e-01 7.169743315514301440e-02
5.875551101271021537e-01 4.870691470763557213e-02
6.892633641720865567e-01 1.090498424875088468e-01
5.807338656317317938e-01 1.101678769915008238e-01
7.264040428927954762e-01 1.193463575412532091e-01
6.221802936801489325e-01 7.466664173280897210e-02
5.281628604763397572e-01 5.269654784436894612e-02
5.390361846579678762e-01 7.662086063218116749e-02
6.065019772571225154e-01 3.656454683127578070e-02
8.021531527182610422e-01 2.978326197962052543e-02
6.827630731778531192e-01 8.083622741335930173e-02
6.119826056634428690e-01 1.085113069841550926e-01
7.740579393545263809e-01 5.272358226883840093e-02
7.494203800502623469e-01 8.534426987917841101e-02
7.181092594907829696e-01 7.914793765126312830e-02
6.689781341567586637e-01 1.041540342668407088e-01
6.014310317260423977e-01 9.622739414581994721e-02
5.704856362248965640e-01 6.288143751728463016e-02
7.782585332446404491e-01 5.798594912211285646e-02
6.526846555912975134e-01 1.102601577688503975e-01
6.805017862740768697e-01 9.066743673434492223e-02
5.622281001311223436e-01 9.191493991284431508e-02
6.333919947946528017e-01 9.619745165295995326e-02
5.851295345224253319e-01 9.894368186013147159e-02
6.629584768585239374e-01 1.061137799410319521e-01
7.226842239433459714e-01 1.052150037428956075e-01
6.740793854167868027e-01 8.748813013679627992e-02
6.262980163616663765e-01 7.060444005529643852e-02
5.895303110413787628e-01 8.383736699649817214e-02
7.608631455894447893e-01 5.918751327464304157e-02
7.940034973691070252e-01 3.484278863181422548e-02
5.880420455378664313e-01 8.837338065626908212e-02
6.203761676617318699e-01 8.273922135660417843e-02
6.100930564151416657e-01 1.029336897474277257e-01
6.536939459078900949e-01 1.015019609172532755e-01
6.317512173945432075e-01 8.156433722366443484e-02
6.032256760949752383e-01 1.046399737529350449e-01
7.082673482390353659e-01 9.066899189298646689e-02
5.713672902216536675e-01 8.858809561280846234e-02
7.336824505213276337e-01 7.964408713983379962e-02
7.402436272221595281e-01 7.008174087706423028e-02
5.602146631215534356e-01 3.451813170444988782e-02
5.823185338522833820e-01 6.780330192689841551e-02
5.706808996249876920e-01 6.084262313304584363e-02
7.708844068122614468e-01 6.212937550117211133e-02
6.788867911363258845e-01 8.478851849061228019e-02
7.929547220651720352e-01 2.415012255453116707e-02
5.263357756517504926e-01 4.534964963867084420e-02
6.300059512825564312e-01 8.838279591512136768e-02
6.889396722918478266e-01 1.142224635623776546e-01
6.770203740045228624e-01 9.541017778553860518e-02
7.741000736426986162e-01 5.614566443128536644e-02
7.546807530539912934e-01 7.667456089553059684e-02
5.719659682499607101e-01 8.202033544039839807e-02
6.080347434247473926e-01 1.064375961120795633e-01
6.011387712588437404e-01 3.326359604086951555e-02
5.594467124196617069e-01 7.211786273940501424e-02
8.094415874816596190e-01 2.008404674672167878e-02
8.117488663305418850e-01 2.379708657706202518e-02
7.939994069611634453e-01 2.445459346052538188e-02
6.673511589309224501e-01 9.336626809231131363e-02
6.743711666072086386e-01 8.361739135785405119e-02
6.003562745973306525e-01 7.206028403493902612e-02
6.247439524916021947e-01 1.000499244818168765e-01
6.824816294237356917e-01 9.135390454644623515e-02
5.672772261763602275e-01 5.472757315024376346e-02
8.010608447138889421e-01 2.210317607034269216e-02
7.757759272294481034e-01 4.997622305930536635e-02
6.927182708299838287e-01 8.662389820368278370e-02
5.732271323599164026e-01 4.030937969530776210e-02
6.804009729806408391e-01 8.329567653259488391e-02
7.632973112174004093e-01 6.745759128230051360e-02
7.533836219669228784e-01 7.946562335885522244e-02
7.891683431938508742e-01 4.095366094168108317e-02
5.578736801108344912e-01 9.066710458563322084e-02
7.473791727659485629e-01 7.387341085076748470e-02
8.012941818856329501e-01 2.503252175918367281e-02
7.186385398470150898e-01 7.620085113316354963e-02
6.420719610210327000e-01 1.079466714168052094e-01
6.576070592550515848e-01 8.860282272201247533e-02
6.990540719819066107e-01 8.356990217865668813e-02
6.385977114563096135e-01 9.165099424412653795e-02
5.708809647555761480e-01 4.420324675663975938e-02
5.384330800171593934e-01 5.223778232407461086e-02
6.169405424858412923e-01 9.133563381712511697e-02
6.964140427174331238e-01 9.255119419074982201e-02
6.719852032155170241e-01 9.325029464396684953e-02
5.469070589628105550e-01 4.844900720028244567e-02
6.897780278666044707e-01 9.333686194142437609e-02
6.106879150266126821e-01 5.016680470023512917e-02
6.247625851834341937e-01 8.007979835132410240e-02
8.124853178426577616e-01 3.214458054686044480e-02
7.855458074841191740e-01 6.734742326773658638e-02
8.006011335150950980e-01 2.098688746798276980e-02
7.245166649662019287e-01 8.599091087412598367e-02
7.726488845487559098e-01 6.708203096334940108e-02
7.235892869137665606e-01 9.950185491061205867e-02
5.876041528477725651e-01 8.101740341532474854e-02
6.023011318250907076e-01 8.801324756407170880e-02
6.381340770773910043e-01 8.446150496618133607e-02
8.017271921256045042e-01 2.778418637560715540e-02
6.187684922703433621e-01 8.830485528301566800e-02
7.488554285444122272e-01 7.858741133400226619e-02
6.906773594608760503e-01 1.113817007159699224e-01
7.657187914776880655e-01 5.434459743427635936e-02
6.327799877910608162e-01 5.886418337938652962e-02
7.916735629037670030e-01 4.163347037749872553e-02
5.909666240375095470e-01 8.069869941845313199e-02
7.648850183490961685e-01 6.895284247642222142e-02
7.061654860069068729e-01 9.374581556021335804e-02
6.891113818136767044e-01 9.890364929032258168e-02
6.172678529978808948e-01 7.947829096437176999e-02
7.232722781397354916e-01 8.797374141262738478e-02
7.486063172557747558e-01 6.913263946722805753e-02
7.637003052372147716e-01 8.253067394031961268e-02
6.200564612012519072e-01 9.531730216663605870e-02
7.796396633575802815e-01 3.631813162308644011e-02
7.373958132068836324e-01 9.823609869300345410e-02
5.832823797092772100e-01 7.184521703630984690e-02
5.657448383710206308e-01 2.619057577479530496e-02
5.739516881033999152e-01 4.237256510791185399e-02
5.625825407445375070e-01 4.569121242687781276e-02
7.930584155099570376e-01 5.396397819727249273e-02
6.716314575481129312e-01 8.260566895208153182e-02
7.717716152572248189e-01 6.747687205229759011e-02
5.469137517795572556e-01 3.699075115344959558e-02
7.349129216144920651e-01 7.271248994386779463e-02
6.177156228749542954e-01 8.524445501950095316e-02
7.905471335512345155e-01 4.580166363299206095e-02
6.622195297362736266e-01 1.079451920694160794e-01
7.405198382267335067e-01 8.808349034555379431e-02
6.029685956569941219e-01 8.747132400618140569e-02
6.444807567753534361e-01 8.220718438848009790e-02
6.171604506658917577e-01 5.847146346747327667e-02
6.083379713134494660e-01 6.460503846411642936e-02
7.756259656246410339e-01 7.063602256708212401e-02
8.145957783855510836e-01 2.516820638427206061e-02
7.360748116281229381e-01 7.480957303548797788e-02
6.678494204259766143e-01 8.238258481224822183e-02
8.021486677448406155e-01 2.599604889557446952e-02
7.053654896649801387e-01 8.591859975740889777e-02
7.024984354404735232e-01 8.413395310693239093e-02
7.116564762438286618e-01 9.650896459465153898e-02
7.212238311380174682e-01 9.280950553745859199e-02
7.105779097095603625e-01 1.013203392979328266e-01
7.678920246707110486e-01 6.508379944973412268e-02
7.923968436618100686e-01 4.621742383330907505e-02
5.698663558791065009e-01 2.672617741727732754e-02
7.678247347348680085e-01 6.367759282833106160e-02
7.950421734587774791e-01 4.175626165198072226e-02
8.135653583356856622e-01 2.705932702407761251e-02
5.838603543390330497e-01 5.880486271571749163e-02
8.008306113880030441e-01 2.047867400315088460e-02
8.086443075686530202e-01 2.180300653707190756e-02
7.186544807909188703e-01 8.764647242954509698e-02
5.903884676475081861e-01 6.831490831605387115e-02
6.866863972082053458e-01 9.733512664625754152e-02
6.007183586130701025e-01 4.598283732454600675e-02
8.161311065052264668e-01 1.628343190625450992e-02
6.854625875593819417e-01 7.720199490427151479e-02
5.940945741728963503e-01 5.046180305994652643e-02
5.964790875713276153e-01 7.477373597153179341e-02
7.519871155703569121e-01 8.037224233307013743e-02
6.268559804224971277e-01 7.824327409350925744e-02
8.226537656236925233e-01 1.702428270554326786e-02
6.617819100498258944e-01 9.328199255222315023e-02
7.287216800743441247e-01 8.707808867994955293e-02
7.435185486547152278e-01 7.519583161168721941e-02
6.020355263338136309e-01 5.970529471770400637e-02
6.700037080869202244e-01 8.909440201985568963e-02
7.785729178256447502e-01 6.046373045388932221e-02
6.596462070706511360e-01 3.412105132671126168e-02
8.495455750710295684e-01 2.004292816852595513e-02
7.037167791475288370e-01 7.316952047134162029e-02
8.598842971986176975e-01 3.236172634957197591e-02
8.569011260684531450e-01 6.500918423835022608e-02
6.773493506001893039e-01 8.563387498570353140e-02
7.005056913953445763e-01 9.423598934101805324e-02
7.212675778257107151e-01 9.693311350131948723e-02
8.278875280291599914e-01 5.158659464427471641e-02
8.674037495551506494e-01 3.430639083024967367e-02
8.505355289942250208e-01 7.622446367223441321e-02
8.528595723526237737e-01 3.558730818080726999e-02
8.438533577281979170e-01 6.278524162712841028e-02
8.292775887544102664e-01 2.196583048419863821e-02
8.811725910862019395e-01 3.934048705208292168e-02
8.811421712259246419e-01 4.652377520772324471e-02
6.525294927625999719e-01 2.775148096677326065e-02
6.598908447634143082e-01 2.643116098846049963e-02
8.315826911334494032e-01 7.281836253104460865e-02
7.153467145349565737e-01 9.690741734637670080e-02
7.252531758074398649e-01 9.414651094194045888e-02
8.473136230026235838e-01 4.322461556518197162e-02
8.291004625611070322e-01 6.511069418707698953e-02
7.103450480843729320e-01 7.691733626641415744e-02
7.909400772740261543e-01 6.298637253521777168e-02
8.617490954662286873e-01 4.419143835510504215e-02
7.087131874891370309e-01 7.751003441003216643e-02
6.652681670758460175e-01 2.288480129743625940e-02
7.916690324808063339e-01 1.264123249969142937e-01
8.015250541324580036e-01 1.112302998365040374e-01
7.641521408577672814e-01 1.248798509365406512e-01
6.826150524000910158e-01 4.959955814019677278e-02
9.098028187565564417e-01 2.214307015903868581e-02
9.588264323853288307e-01 2.214042349815624131e-02
8.959042126306073772e-01 1.010499361535268925e-01
